ds,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,daily_volume,roi,margin,potential_profit,margin_x_volume,fetched_at,source,item_id,_raw_json
2026-03-30 00:00:00+00:00,1774828800,5,4,20200742,3212879,23413621,25.0,1.0,23413621.0,23413621.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1774828800, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 20200742, ""lowPriceVolume"": 3212879}"
2026-03-31 00:00:00+00:00,1774915200,5,4,11333464,892903,12226367,25.0,1.0,12226367.0,12226367.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1774915200, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 11333464, ""lowPriceVolume"": 892903}"
2026-04-01 00:00:00+00:00,1775001600,5,4,10943199,691918,11635117,25.0,1.0,11635117.0,11635117.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1775001600, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 10943199, ""lowPriceVolume"": 691918}"
2026-04-02 00:00:00+00:00,1775088000,5,4,19579145,2009447,21588592,25.0,1.0,21588592.0,21588592.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1775088000, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 19579145, ""lowPriceVolume"": 2009447}"
2026-04-03 00:00:00+00:00,1775174400,5,4,22494665,2394684,24889349,25.0,1.0,24889349.0,24889349.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1775174400, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 22494665, ""lowPriceVolume"": 2394684}"
2026-04-04 00:00:00+00:00,1775260800,5,4,12323857,1436964,13760821,25.0,1.0,13760821.0,13760821.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1775260800, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 12323857, ""lowPriceVolume"": 1436964}"
2026-04-05 00:00:00+00:00,1775347200,5,4,10783140,1454327,12237467,25.0,1.0,12237467.0,12237467.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1775347200, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 10783140, ""lowPriceVolume"": 1454327}"
2026-04-06 00:00:00+00:00,1775433600,5,4,17284617,1022629,18307246,25.0,1.0,18307246.0,18307246.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1775433600, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 17284617, ""lowPriceVolume"": 1022629}"
2026-04-07 00:00:00+00:00,1775520000,5,4,12641446,2284895,14926341,25.0,1.0,14926341.0,14926341.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1775520000, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 12641446, ""lowPriceVolume"": 2284895}"
2026-04-08 00:00:00+00:00,1775606400,5,4,50636157,5529502,56165659,25.0,1.0,56165659.0,56165659.0,2026-08-07T15:11:26.634526+00:00,timeseries_24h,556,"{""timestamp"": 1775606400, ""avgHighPrice"": 5, ""avgLowPrice"": 4, ""highPriceVolume"": 50636157, ""lowPriceVolume"": 5529502}"
