ds,timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,daily_volume,roi,margin,potential_profit,margin_x_volume,fetched_at,source,item_id,_raw_json
2026-07-23 06:10:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:11:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:12:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:13:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:14:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:15:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:16:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:17:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:18:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:19:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:20:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:21:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:22:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:23:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:24:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:25:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:26:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:27:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:28:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:29:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:30:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:31:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:32:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
2026-07-23 06:33:00+00:00,1784786400.0,104.0,101.0,1046951.0,377137.0,1424088.0,2.9702970297029703,3.0,4272264.0,4272264.0,2026-08-07T11:46:54.266296+00:00,timeseries_1h,562,"{""timestamp"": 1784786400, ""avgHighPrice"": 104, ""avgLowPrice"": 101, ""highPriceVolume"": 1046951, ""lowPriceVolume"": 377137}"
